Table S4 Co-expression module assignments,,,,,,,,,,,,,,
gene_name,module,color,kME_pink,kME_blue,kME_grey,kME_yellow,kME_turquoise,kME_brown,kME_red,kME_black,kME_greenyellow,kME_green,kME_purple,kME_magenta
BICC1,turquoise,turquoise,-0.093555127,0.002912779,0.172905465,-0.142437304,0.22746436,-0.073279766,0.011691672,0.021453859,-0.067222432,0.112542161,0.128723406,0.058586419
PDGFC,brown,brown,-0.026618766,-0.039225263,-0.097585897,0.185767528,-0.121091746,0.166430136,-0.040736002,0.039692356,0.1086542,-0.027061385,-0.065499903,-0.098391466
AL033523.1,blue,blue,-0.007737495,0.613885719,0.093652067,-0.001677676,0.101867712,-0.116708776,0.054630347,0.004170034,0.077793095,-0.064473615,-0.099565206,-0.073114272
RNF217-AS1,yellow,yellow,0.018771111,0.053642251,-0.035035494,0.176779912,0.005168634,-0.015204097,-0.025607195,0.022615999,-0.037914091,0.004404256,-0.028684477,-0.029639048
COL4A3,green,green,-0.018775447,-0.004397993,0.039787334,-0.0132238,0.052226392,-0.019078585,-0.030166832,0.003395542,-0.006739284,0.085070113,0.030436236,0.008383675
FGF12,turquoise,turquoise,-0.044135986,0.099357362,0.176636828,-0.080455088,0.230169319,-0.122083167,0.082045648,-0.044369837,-0.083908462,0.03372183,0.083565514,0.095103518
TRIM25,blue,blue,-0.029944255,0.152686443,0.01782415,0.003473305,-0.074753398,0.133514549,0.121273383,-0.036068888,0.095375502,-0.106834311,-0.049003962,-0.065222756
LUZP2,greenyellow,greenyellow,-0.027673775,-0.000817676,0.000869376,-0.003357843,-0.011608189,0.046460552,-0.053589837,0.001888663,0.259918923,0.032090044,-0.06856774,-0.051932027
AL136441.1,blue,blue,-0.002653231,0.128737138,0.031866569,0.064687344,0.085402408,-0.086716699,-0.045005298,0.015346268,-0.053126819,0.068586172,-0.042015422,-0.003626437
KHDRBS2,black,black,0.031086471,-0.013688262,-0.014914434,-0.002202127,0.031330389,-0.045888911,-0.042602374,0.337795631,-0.019866625,0.072075799,-0.023662167,0.003863993
PDGFRA,turquoise,turquoise,-0.088469232,0.082874208,0.315680168,-0.175343262,0.310728776,-0.184613577,0.057013095,-0.133345618,0.02177648,0.081467305,0.127801497,0.102700825
AC013287.1,black,black,-0.01046633,0.07987384,-0.015131329,-0.001839926,-0.00106199,0.011385654,-0.006129342,0.211237228,-0.024488748,0.053938801,-0.013300957,-0.035465721
KLHL29,brown,brown,-0.046991638,-0.088766491,-0.141925984,0.156861185,-0.213301563,0.283188707,0.087007475,0.021463053,0.044702897,-0.067871176,0.017687913,-0.041957833
FYN,brown,brown,-0.053619219,-0.041694636,-0.043892458,0.159015993,-0.032879042,0.117711698,-0.052962878,-0.053564691,0.116123932,-0.01055653,-0.072987334,-0.065629972
ECRG4,yellow,yellow,0.018642162,-0.012384926,-0.09984805,0.300120131,-0.049145494,-0.009470354,-0.078081817,0.07481615,-0.039500977,0.0115032,-0.072647533,-0.03587143
FAT3,turquoise,turquoise,-0.055962953,-0.003450154,0.12277274,-0.08739245,0.167148134,-0.048774,0.102144069,0.059468738,-0.163480541,0.076163747,0.239063286,0.105155781
AC013652.1,brown,brown,-0.016407107,0.020668031,-0.014660758,-0.007199377,-0.038452662,0.068902027,0.01470981,0.002047209,-0.000306211,0.036097081,0.023352973,-0.030894902
FCER1A,pink,pink,0.149750585,-0.008531488,-0.025336157,-0.004916095,-0.011693596,-0.015405887,-0.01310463,0.012560283,-0.014489432,-0.006833023,-0.019684854,-0.004273907
DOCK8,blue,blue,0.01255475,0.061523844,0.033429607,0.065608934,0.048497095,-0.032120399,-0.002509895,0.003326998,0.051363425,-0.046376647,-0.064971104,-0.02019541
MEIS2,brown,brown,-0.081222098,-0.006125895,0.071158489,-0.075416301,0.011621354,0.105406258,0.096960436,-0.040579603,-0.022521089,0.031315653,0.130779208,0.017120197
A2M,pink,pink,0.367102359,-0.064775858,-0.033210214,-0.035174328,0.038908264,-0.11877668,-0.11863372,0.276566312,-0.101625978,0.172108095,0.010021922,0.04220336
BNC2,turquoise,turquoise,-0.074317838,0.072371599,0.170852243,-0.116667699,0.262684531,-0.147939847,-0.029607138,0.051294155,0.01171303,0.143885323,0.054005,0.065328691
LAMC1,brown,brown,-0.084878618,-0.061557497,0.047922397,-0.12727904,-0.073071993,0.264907895,0.015811152,-0.125279507,0.035559097,-0.027675797,0.118103149,-0.189106643
AGMO,blue,blue,-0.043543646,0.290781206,0.120461327,-0.082964288,0.128855535,-0.042368954,0.044197155,0.078026266,-0.02562352,0.081518543,0.012225174,-0.044460692
GREB1L,turquoise,turquoise,-0.078623173,0.019053283,0.216053483,-0.200713774,0.3134362,-0.127906983,0.012052131,-0.11789027,-0.110001844,-0.016905738,0.131416395,0.05424508
DGKG,yellow,yellow,0.041780846,-0.017565603,-0.214020639,0.558496792,-0.113369456,0.017132881,-0.089930206,0.049512917,-0.05144063,-0.05641324,-0.115451404,-0.078029946
KAZN,yellow,yellow,-0.035616077,0.066067661,-0.053425112,0.191772022,-0.043068437,0.054834972,0.14542639,-0.069555222,-0.044645127,-0.133987713,-0.017795534,-0.04172357
PCBP3,yellow,yellow,-0.001176108,-0.029347814,-0.116043659,0.27394373,-0.13540071,0.083093423,-0.025227186,0.052150098,-0.048687882,-0.000406936,-0.046833688,-0.037917146
ABLIM3,turquoise,turquoise,-0.033243864,0.02622873,0.137533023,-0.060995317,0.199784869,-0.098610603,-0.051682514,-0.037622624,0.039647155,0.035205403,0.013747442,0.02389883
AC093912.1,pink,pink,0.013392526,-0.010352325,-0.029420727,0.020785055,-0.011428154,-0.02311602,-0.025201067,0.101353006,-0.005563741,0.029164876,-0.027336354,0.002563515
ZBTB7C,yellow,yellow,0.027269182,0.013552466,-0.251976715,0.583849755,-0.186229346,0.089129711,-0.087811935,0.066438668,0.030375167,-0.097068146,-0.224206776,-0.119418957
GMDS,yellow,yellow,0.035769859,0.002949064,-0.159842943,0.42429334,-0.116003155,0.068106454,-0.003543482,0.018373077,-0.027998032,-0.067618041,-0.078504794,-0.049380278
NEXN,turquoise,turquoise,-0.028106199,0.111886806,0.158619009,-0.04645619,0.1660812,-0.087913899,-0.024174941,-0.005727918,0.017815416,0.099076106,0.008393342,0.024137375
SIPA1L2,brown,brown,-0.037891211,0.020577286,-0.041313031,-0.006661442,-0.118716877,0.209570764,0.066567488,-0.001409347,0.103102447,-0.11508902,-0.052471489,-0.113780003
EXT1,brown,brown,-0.089401016,-0.12446067,-0.271020623,0.266291589,-0.467974274,0.60386244,0.180144466,-0.032836144,0.115947521,-0.110684573,0.051191311,-0.194355942
PRUNE2,yellow,yellow,0.021791188,0.039567103,-0.093026899,0.321178311,-0.029182147,-0.035359242,-0.09245014,0.066768772,0.036915631,0.000483598,-0.151962408,-0.061224267
EDA,turquoise,turquoise,-0.073711133,0.060633007,0.188961858,-0.131901397,0.235176794,-0.105066161,0.097710668,-0.072743241,0.008616813,0.057740805,0.148529729,0.120054032
CDCP1,blue,blue,-0.007395382,0.212204634,0.071777341,-0.011589828,0.066518482,-0.050845317,-0.000921616,-0.001697282,0.057427147,-0.005527648,-0.032770393,-0.035161865
VGLL3,brown,brown,-0.050721267,0.025374195,0.049316742,-0.016211485,-0.02790209,0.103454907,0.007711657,-0.043588592,0.142390096,-0.050981807,-0.005933809,-0.074338992
TNMD,black,black,0.076380543,-0.030397494,-0.072642958,-0.002253908,-0.005055226,-0.084947465,-0.103377168,0.757432799,-0.026318507,0.133474032,-0.08600661,-0.002161463
NRCAM,black,black,0.023898522,0.157740957,0.008035728,0.029687993,0.053830848,-0.079502027,-0.051976477,0.284160771,0.012793387,0.029430508,-0.069368487,-0.041656519
MTHFD1L,yellow,yellow,-0.001260554,0.03684679,-0.11160424,0.294588881,-0.078417995,0.068664679,-0.057997962,0.034712102,0.065622467,0.013133757,-0.083042344,-0.092955617
PODXL,blue,blue,-0.003954663,0.106373703,0.057403405,-0.008694163,0.037282468,-0.012660088,0.017045491,0.000821136,0.037125753,-0.013435028,-0.014150151,-0.008206593
LINC01602,brown,brown,-0.00192143,0.046322107,-0.100133303,0.1389819,-0.123373694,0.129823558,0.014856605,-0.001595933,0.017783736,-0.059903592,-0.065025546,-0.09567949
LINC02328,blue,blue,-0.014480832,0.094528415,0.024836925,0.024266362,0.028917087,-0.006210552,-0.03877085,-0.01373918,0.164332824,-0.060759183,-0.117161165,-0.050994766
MLLT3,turquoise,turquoise,-0.038916646,0.024159277,0.074588367,0.007483028,0.128027476,-0.052812638,-0.016028752,-0.029809857,0.026729532,-0.017782599,-0.02844784,0.039869184
MME,turquoise,turquoise,-0.103603913,-0.004241422,0.339367026,-0.214164731,0.40806589,-0.163424647,0.028714924,-0.137690763,-0.152911997,0.1653823,0.333433077,0.135218579
NIBAN1,purple,purple,-0.072448924,-0.051950131,0.165815797,-0.177613517,0.137486891,0.005730653,0.009046374,0.032288262,-0.085152754,0.189790118,0.246167246,0.035730308
MYLK,black,black,0.016022679,0.002654082,0.020135849,-0.001954847,0.010555651,-0.024227652,-0.020594587,0.122231632,-0.013487742,0.039782229,-0.02542742,0.000960863
HSPA1B,magenta,magenta,0.040686799,-0.222104385,0.213808212,-0.172905749,0.171416313,-0.252543445,0.035143536,0.03269029,-0.151162051,0.220871529,0.263771275,0.676923531
PLS1,blue,blue,-0.020525594,0.14084591,0.004586429,-0.020052225,-0.026525892,0.040963676,0.116596074,-0.01799947,0.001439528,-0.053140295,0.023661414,-0.026481401
MMP16,green,green,-0.031249075,-0.015986754,0.121188426,-0.079670341,0.149030023,-0.065570585,0.005417277,0.088100142,-0.054910348,0.189269298,0.112022126,0.097830434
NHSL1,greenyellow,greenyellow,-0.040819475,0.032527897,0.068333549,-0.040132023,0.087997659,-0.040059985,-0.096366482,-0.022438233,0.361664603,0.036717283,-0.123603441,-0.039587534
AC015878.1,turquoise,turquoise,-0.016863337,0.032558754,0.135865614,-0.05652717,0.188645728,-0.107562375,-0.034592441,-0.024106547,-0.033906266,0.037612424,0.046762015,0.042447926
SATB2,brown,brown,-0.060408369,0.020799402,-0.028500952,-0.027657665,-0.142630145,0.275489198,0.127856808,-0.031616955,0.052226386,-0.083718252,-0.004838014,-0.109496116
FAT4,brown,brown,-0.07517317,0.015276976,0.062226992,-0.035310536,0.008884532,0.105609204,0.114418291,-0.03979687,0.051286033,-0.030717935,0.093378882,-0.002547678
NFATC2,magenta,magenta,-0.034137764,-0.006369087,0.004289948,0.103745387,0.025254803,-0.044050726,0.136652095,0.038081737,-0.143664578,0.045966438,0.169498853,0.254191009
SSH1,brown,brown,0.181204941,0.029515831,-0.02684752,-0.004003469,-0.063690702,0.077994493,0.050216807,-0.02855563,0.023175258,-0.076151944,-0.026206059,-0.050267773
KIAA0319,blue,blue,-0.000792064,0.416230017,0.087911198,0.016093818,0.127444639,-0.141414763,-0.050637572,0.010076075,0.058482657,-0.024540784,-0.109737756,-0.081660971
CPNE4,yellow,yellow,-0.000198304,-0.003784719,-0.030615752,0.121661309,-0.010663209,-0.006339142,-0.014149622,0.003438856,-0.008627447,-0.016134867,-0.025263652,-0.003019902
ST6GAL1,pink,pink,0.099569054,-0.009297571,-0.023967265,0.000759238,-0.007452023,-0.012904917,-0.014056044,0.008979821,-0.009608325,-0.001520543,-0.013003422,-0.007391418
CD226,blue,blue,-0.002969611,0.193787682,0.020658806,0.024296849,0.023137308,-0.015959606,0.020785988,0.001350953,-0.004485581,-0.020564966,-0.026449207,-0.051020709
UGP2,brown,brown,-0.057659606,-0.003710809,-0.069195248,0.152672882,-0.140398668,0.193583706,0.011008379,-0.030498166,0.258840775,-0.07259677,-0.094693828,-0.108348035
LINC00670,yellow,yellow,0.016028775,-0.009660599,-0.04960765,0.146626341,-0.025233928,-0.00148682,-0.02205169,0.015108505,-0.012950195,-0.015035733,-0.030050536,-0.014291225
HSP90AA1,magenta,magenta,-0.046643274,-0.312545069,0.160846673,-0.128836781,0.017624854,-0.031998661,0.090964665,-0.036060602,-0.122369571,0.197683252,0.321135054,0.605304011
AC073529.1,blue,blue,-0.011363206,0.328509844,0.063942086,-0.016635609,0.067431297,-0.059746115,0.002228519,0.00642338,0.038785322,-0.031588832,-0.053472795,-0.075587081
NPPC,purple,purple,-0.033812253,-0.044325042,0.066646109,-0.041792292,0.00620527,0.020940314,0.088244097,-0.020736011,-0.055960967,0.037579127,0.20089409,0.078228789
CDC42SE2,turquoise,turquoise,-0.005335224,0.050671387,0.110678849,-0.028158049,0.136440177,-0.072874842,-0.020153497,9.40E-05,0.00723062,0.031777024,0.001888979,0.027659102
FLRT2,brown,brown,-0.066005871,-0.048947434,-0.000346695,0.027360325,-0.069350408,0.164508361,0.014139016,0.02095025,0.125769648,0.042742282,-0.014114389,-0.065283125
KIF26B,blue,blue,-0.008439503,0.083827606,0.041193445,-0.008190443,0.049524403,-0.038591215,0.014815427,0.100467001,-0.003866125,0.028807509,-0.002685806,0.013052978
MCC,brown,brown,-0.04193001,-0.097719431,-0.102881764,0.108190851,-0.169415392,0.303800473,0.059376943,-0.054329767,-0.046276295,-0.014764853,0.070587158,-0.124632756
CPNE8,brown,brown,-0.033480254,0.005309171,-0.117542104,0.059298972,-0.314698335,0.43267436,0.262050622,-0.093763416,0.021111829,-0.137626644,0.115233707,-0.111258364
FAM241A,brown,brown,-0.031395618,-0.110155561,-0.025648713,-0.121405574,-0.204983624,0.335066147,0.256995574,-0.102603811,-0.116993336,-0.128101849,0.213566719,0.018403455
SOX2-OT,blue,blue,-0.005856526,0.166255196,0.056814025,0.018341626,0.084003238,-0.063346023,-0.031514361,0.008409825,0.041261624,-0.009164608,-0.05403885,-0.050875479
COL14A1,green,green,-0.012828874,0.052893708,-0.026267991,0.123806318,-0.047850459,0.027538543,-0.151947429,0.171798309,0.187120526,0.36663947,-0.171027695,-0.099547967
MET,yellow,yellow,0.029312661,-0.006914099,-0.202399739,0.413661985,-0.162685287,0.12939695,-0.047670506,0.121395243,-0.031200153,-0.082259186,-0.135102245,-0.119765474
NAV2,brown,brown,-0.051055315,0.034214308,-0.050496037,0.050165924,-0.112334675,0.19529622,0.024873626,-0.001368958,-0.00844342,-0.075875673,-0.008982546,-0.132541967
ZNF608,yellow,yellow,0.008952739,0.088500686,-0.052502748,0.198768137,-0.031409102,-0.001102708,0.007238033,0.02638951,0.002969288,-0.037941894,-0.060637639,-0.020664356
EDNRB,brown,brown,-0.023436558,-0.052316832,0.017599036,0.013130411,-0.061612483,0.117896455,0.075333518,-0.036644908,-0.126249483,-0.021036836,0.137092233,-0.043524009
MAPK10,yellow,yellow,-0.002983669,0.119133644,0.002044089,0.232612873,0.065467454,-0.063156041,-0.043306341,0.009506925,-0.044050876,-0.000985257,-0.052676102,-0.023835658
RALGPS2,turquoise,turquoise,-0.077803321,0.050593124,0.19241798,-0.116364382,0.235142303,-0.056830763,0.04177184,-0.052945676,-0.039457328,0.088700801,0.160629944,0.092177561
C11orf96,brown,brown,-0.021217114,-0.232015382,-0.145681224,0.132062208,-0.401033489,0.452345315,0.19690695,-0.090643494,-0.056041473,0.001626769,0.216013518,-0.004110618
LHFPL6,brown,brown,-0.066016758,0.012251364,-0.065061159,-0.000634437,-0.169775586,0.307473418,0.170188761,0.021973811,0.032886804,-0.096234384,0.027717963,-0.129012771
SLN,green,green,9.42E-05,-0.014581259,0.037192376,-0.01143901,0.022859099,-0.009355419,-0.023796648,0.03865963,-0.017323446,0.103963207,0.031246432,0.013750111
RERG,turquoise,turquoise,-0.006498742,-0.01651118,0.019252407,0.190861123,0.139198425,-0.107975466,-0.169372599,0.009806074,0.076486903,0.075683285,-0.104281695,-0.028548685
ANPEP,yellow,yellow,0.008764406,0.046779653,-0.052737378,0.225784428,-0.034464756,-0.010879597,-0.07586688,0.027441646,0.131462476,-0.00807821,-0.140218768,-0.062508103
AL359644.1,blue,blue,-0.00186213,0.402027601,0.141086067,-0.041668804,0.212421402,-0.191415741,-0.041164456,-0.007285271,0.013818918,-0.01411442,-0.077669561,-0.061035777
PRICKLE1,turquoise,turquoise,-0.040741233,0.026928082,0.151679048,-0.089328832,0.200406881,-0.109669012,-0.014980208,0.060066999,-0.030963292,0.111362063,0.015005069,0.046790728
LPL,brown,brown,0.012681487,0.020547033,0.019657553,-0.003497906,-0.01652961,0.043353735,0.02693793,-0.00045208,-0.001489475,-0.000914898,0.010642457,-0.016917635
SNX9,brown,brown,-0.025149418,-0.094986893,-0.117793873,0.078363228,-0.232781516,0.332216168,0.035911477,0.023324399,0.040667841,0.059591121,0.077265184,-0.126691568
COL6A6,green,green,-0.021430589,0.013306225,0.125203024,-0.062127122,0.159373114,-0.072613681,-0.094695868,-0.010137492,0.081167449,0.271550625,0.072981182,0.022171381
USP54,turquoise,turquoise,-0.02677401,0.030919956,0.093634335,-0.04451129,0.135910415,-0.084161027,-0.038007348,-0.028552798,0.060663947,-0.020258607,-0.026320788,0.022377634
CRISPLD1,black,black,0.028156541,-0.042805387,-0.064572534,0.215513987,-0.007761908,-0.069364873,-0.105379548,0.348640481,-0.056970894,0.207292647,-0.051028913,0.030606822
PHLPP1,red,red,-0.056632658,-0.031512042,-0.031317278,0.048526297,-0.119155117,0.164031382,0.202970044,-0.05729558,0.01334033,-0.095092808,0.101246259,0.108798788
CEP152,brown,brown,-0.030323035,-0.030891875,-0.071998961,0.073013125,-0.147091747,0.19863832,-0.031959286,-0.023952466,0.101988516,-0.070375017,-0.057260471,-0.135015024
AC011586.2,greenyellow,greenyellow,-0.019237534,0.026797802,0.029113745,-0.006253949,0.010058886,0.001981347,-0.03869092,-0.006763712,0.210944435,-0.010646797,-0.084050749,-0.033403086
PPP1R36,blue,blue,-0.002068538,0.237226434,0.074946842,0.053309713,0.11366223,-0.122607259,-0.019643843,-0.000862434,0.023257236,-0.019183976,-0.059731711,0.009323886
CECR2,turquoise,turquoise,-0.04872388,0.054454396,0.168549437,-0.09075884,0.218708133,-0.144661104,0.052507128,-0.050818773,-0.087301344,0.014978793,0.144651486,0.147646272
LINC00910,yellow,yellow,-0.021335245,0.131117447,-0.097793086,0.246157479,-0.096431589,0.099582515,0.120844776,-0.022099437,-0.047756186,-0.169155178,-0.076215817,-0.048002379
PDGFB,pink,pink,0.186379144,-0.01305058,-0.02546355,-0.002902114,-0.009551571,-0.024478822,-0.020309488,0.002573705,-0.014543931,0.001366107,-0.013812434,0.000933568
LINC00882,turquoise,turquoise,-0.079030866,0.06301371,0.232498252,-0.130906526,0.365785057,-0.165878388,-0.020250354,-0.052381779,-0.015419994,0.172564184,0.171187257,0.1204349
FAM107B,brown,brown,-0.072841179,-0.045531871,-0.130533067,0.119499526,-0.24974561,0.36771584,0.220469336,0.000303506,0.012436719,-0.114448136,0.064514798,-0.017560768
SLC4A4,yellow,yellow,0.014249585,0.043852096,-0.106493597,0.287113403,-0.048526445,0.010087022,-0.090263985,0.031949997,0.141298258,-0.029456901,-0.123988303,-0.076437297
MARCHF3,brown,brown,-0.111054837,-0.028796478,-0.118440519,-0.001830038,-0.347075914,0.480081455,0.329924047,-0.104091843,0.083973652,-0.252436232,0.064432403,-0.085018423
CTSL,brown,brown,-0.127041229,-0.212292393,-0.078417792,-0.127107209,-0.419514049,0.565277045,0.338420035,-0.123093919,0.04433999,-0.138341939,0.225815857,-0.079243524
IFIT3,blue,blue,-0.009469568,0.077770332,0.053694816,0.007041326,0.022593194,-0.002663558,0.018232532,-0.017001492,0.054775851,-0.019535242,-0.024709704,-0.013863545
LINC01697,turquoise,turquoise,-0.018478966,0.025168114,0.14835174,-0.08579107,0.204761227,-0.129801833,-0.047540378,-0.042229724,-0.141297335,0.102589568,0.101796884,0.035182991
PARM1,brown,brown,-0.003869616,-0.020538101,-0.033201322,0.08651808,-0.058815617,0.066704576,0.028769464,0.006174133,-0.061041757,0.013403851,0.016959748,-0.021720143
SHOX,turquoise,turquoise,-0.028124049,-0.059358517,0.085940962,-0.051879577,0.146536136,-0.123838346,-0.053983432,0.174818713,-0.076872352,0.188931147,0.107650399,0.160576392
AC073475.1,blue,blue,-0.010569646,0.056248137,0.031284812,0.052035231,0.047806906,-0.031994804,-0.003032084,0.012323626,0.015783511,0.011024879,-0.027712606,-0.002736156
ABCA9,turquoise,turquoise,-0.092393021,0.312970663,0.312777796,-0.226192249,0.470599652,-0.281338404,0.033847789,-0.132789469,-0.049396716,-0.042657078,0.046381575,0.032968427
IQCJ-SCHIP1,purple,purple,0.026047586,-0.007083918,-0.005691256,-0.054734227,-0.100472737,0.142841244,0.163431721,-0.024263455,-0.055378193,0.050414105,0.257728054,0.031528499
