sample,gene,group,x,y,qv,is_gene,transcript_id,cell_id,sample_order,group_order
1461EP,Smad3,Smad3,2506.046875,1223.09375,37.5,TRUE,281505042172592,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2514.46875,2000.625,37.5,TRUE,281530812100371,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2520.96875,2016.953125,32,TRUE,281530812160661,cpopcfca-1,4,1
1461EP,Smad3,Smad3,2524.984375,1276.609375,40,TRUE,281505041908151,jglbimki-1,4,1
1461EP,Smad3,Smad3,2529.78125,1024.34375,40,TRUE,281505041689943,jdfkjkoh-1,4,1
1461EP,Smad3,Smad3,2533.875,1058.03125,20.5,TRUE,281505041678995,jghbonal-1,4,1
1461EP,Smad3,Smad3,2538.015625,876.28125,37.5,TRUE,281505042173544,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2540.484375,724.765625,40,TRUE,281479271701217,ibhogjgk-1,4,1
1461EP,Smad3,Smad3,2540.859375,942.71875,40,TRUE,281505041679050,jfghaeim-1,4,1
1461EP,Smad3,Smad3,2541.21875,2043,40,TRUE,281530811777542,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2541.28125,2099.890625,37.5,TRUE,281530812100686,daabiikg-1,4,1
1461EP,Smad3,Smad3,2542.40625,851.640625,37.5,TRUE,281505042173630,iceifpoe-1,4,1
1461EP,Smad3,Smad3,2544.25,1890.140625,37.5,TRUE,281530812100730,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2546.21875,1908.046875,40,TRUE,281530811518334,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2546.4375,1908.6875,40,TRUE,281530811773070,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2551.671875,1885.984375,37.5,TRUE,281530812100852,cpoeppbn-1,4,1
1461EP,Smad3,Smad3,2552.546875,2369.203125,36.25,TRUE,281560876196702,dekgaejf-1,4,1
1461EP,Smad3,Smad3,2558.578125,1124.828125,32,TRUE,281505042220048,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2559.15625,1093.75,40,TRUE,281505041690666,jhcpinhn-1,4,1
1461EP,Smad3,Smad3,2570.03125,1836.609375,40,TRUE,281530812101132,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2570.984375,1938.96875,40,TRUE,281530812101148,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2575.59375,741.890625,40,TRUE,281479271701406,icfimgmf-1,4,1
1461EP,Smad3,Smad3,2576.28125,2045.578125,40,TRUE,281530811773273,cpmebjlg-1,4,1
1461EP,Smad3,Smad3,2576.5,839.34375,37.5,TRUE,281505042174094,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2582.15625,2705.890625,40,TRUE,281560876197240,dbhiaicg-1,4,1
1461EP,Smad3,Smad3,2585.765625,894.1875,37.25,TRUE,281505042174202,jencbljj-1,4,1
1461EP,Smad3,Smad3,2587.296875,2195.0625,40,TRUE,281560876197311,daineagb-1,4,1
1461EP,Smad3,Smad3,2606.265625,1764.21875,34,TRUE,281530811519748,niacjfkn-1,4,1
1461EP,Smad3,Smad3,2607.03125,951.265625,37.5,TRUE,281505042174478,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2609.53125,966.90625,37.5,TRUE,281505042174521,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2609.8125,1863.75,40,TRUE,281530811519839,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2612.171875,2014.25,40,TRUE,281530811773462,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2613.625,2670.671875,36.25,TRUE,281560876197767,dbihmhff-1,4,1
1461EP,Smad3,Smad3,2614.796875,1759.15625,34.25,TRUE,281530811773476,nghcmiik-1,4,1
1461EP,Smad3,Smad3,2621.21875,1935.75,40,TRUE,281530811943216,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2622.140625,1073.109375,40,TRUE,281505041691916,maffjadn-1,4,1
1461EP,Smad3,Smad3,2627.203125,2105.90625,40,TRUE,281530812101908,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2627.765625,2257.125,40,TRUE,281560876550063,ndnidpnl-1,4,1
1461EP,Smad3,Smad3,2628.6875,1074.3125,40,TRUE,281505041692069,maieajff-1,4,1
1461EP,Smad3,Smad3,2628.984375,2721.046875,40,TRUE,281560876198044,dbhpobap-1,4,1
1461EP,Smad3,Smad3,2629,801.46875,40,TRUE,281505042174848,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2629.21875,1072.84375,34,TRUE,281505042174857,maieajff-1,4,1
1461EP,Smad3,Smad3,2633.359375,1783.25,36.75,TRUE,281530811520343,ngkcmbac-1,4,1
1461EP,Smad3,Smad3,2634.21875,2446.046875,40,TRUE,281560876268604,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2638.609375,904.359375,36.75,TRUE,281505041908491,ifaibmhc-1,4,1
1461EP,Smad3,Smad3,2645.359375,858.546875,36.75,TRUE,281505041692457,ifgalccd-1,4,1
1461EP,Smad3,Smad3,2658.1875,959.890625,39.75,TRUE,281505042058643,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2658.828125,1937.59375,40,TRUE,281530811520912,nepebkib-1,4,1
1461EP,Smad3,Smad3,2662.15625,1921.78125,37.5,TRUE,281530811510806,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2667.5,2018.328125,37,TRUE,281530812102476,nfmafbod-1,4,1
1461EP,Smad3,Smad3,2667.609375,2649.5,36.25,TRUE,281560876198787,ndkmhejf-1,4,1
1461EP,Smad3,Smad3,2671.5,2180.71875,40,TRUE,281530811943964,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2671.546875,1082.90625,40,TRUE,281505041692970,lpfgbibd-1,4,1
1461EP,Smad3,Smad3,2673.265625,859.03125,40,TRUE,281505042175496,iddpnkeh-1,4,1
1461EP,Smad3,Smad3,2675.375,1860.359375,40,TRUE,281530812102592,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2690,1455.890625,40,TRUE,281505042175596,mccgpljo-1,4,1
1461EP,Smad3,Smad3,2699.375,2451.109375,39.25,TRUE,281560876199533,ndfbdcee-1,4,1
1461EP,Smad3,Smad3,2702.65625,1744,40,TRUE,281530811774044,ngoccnnm-1,4,1
1461EP,Smad3,Smad3,2704.390625,2459.828125,37.5,TRUE,281560876505285,ndfbdcee-1,4,1
1461EP,Smad3,Smad3,2711.15625,712.953125,40,TRUE,281479271755060,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2712.296875,2300.125,40,TRUE,281560876199878,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2715.0625,672.46875,40,TRUE,281479271700242,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2726.875,1457.96875,40,TRUE,281505041910994,mcnclmih-1,4,1
1461EP,Smad3,Smad3,2728.171875,1941.5625,40,TRUE,281530811522806,nfkdikea-1,4,1
1461EP,Smad3,Smad3,2730.09375,1890.375,40,TRUE,281530811522869,ngdhajmm-1,4,1
1461EP,Smad3,Smad3,2731.546875,1546.328125,36.5,TRUE,281530812103439,nbbmagna-1,4,1
1461EP,Smad3,Smad3,2738,1454.359375,37.5,TRUE,281505042176085,mcnbnnki-1,4,1
1461EP,Smad3,Smad3,2739.015625,1457.125,31.25,TRUE,281505042176108,mcnbnnki-1,4,1
1461EP,Smad3,Smad3,2739.828125,1457.71875,34,TRUE,281505042176125,mcnbnnki-1,4,1
1461EP,Smad3,Smad3,2745.609375,2007.8125,40,TRUE,281530812103697,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2748.1875,2041.4375,38,TRUE,281530811945237,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2753.359375,883.1875,40,TRUE,281505041694200,ifjnfgno-1,4,1
1461EP,Smad3,Smad3,2757.109375,734.171875,40,TRUE,281479271755259,ieojgnkm-1,4,1
1461EP,Smad3,Smad3,2761.203125,881.984375,40,TRUE,281505042176477,ifjnfgno-1,4,1
1461EP,Smad3,Smad3,2762.890625,2665.828125,32.5,TRUE,281560876201059,lagkhfgj-1,4,1
1461EP,Smad3,Smad3,2765.953125,1436.875,34,TRUE,281505042176571,mcpnkemp-1,4,1
1461EP,Smad3,Smad3,2767.6875,1957.515625,40,TRUE,281530811945651,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2770.46875,686.734375,40,TRUE,281479271755313,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2775.296875,2359.96875,40,TRUE,281560876201365,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2779.921875,2136.578125,40,TRUE,281530811524636,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2780.03125,1836.875,37.5,TRUE,281530812104457,mllpmlge-1,4,1
1461EP,Smad3,Smad3,2782.015625,1864.609375,32.75,TRUE,281530811778210,mgbnaokm-1,4,1
1461EP,Smad3,Smad3,2784.375,2330.390625,32.75,TRUE,281560876349134,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2785.375,1171.46875,40,TRUE,281505041694932,lpppgnpi-1,4,1
1461EP,Smad3,Smad3,2785.765625,1755.28125,40,TRUE,281530812104606,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2789.671875,2317.953125,40,TRUE,281560876201777,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2794.703125,2130.9375,37.5,TRUE,281530812104859,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2798.28125,2636.984375,40,TRUE,281560876484424,lbhekjmd-1,4,1
1461EP,Smad3,Smad3,2801.125,2131.21875,40,TRUE,281530811525529,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2801.765625,2371.484375,40,TRUE,281560876202139,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2806.4375,2255.171875,37.5,TRUE,281560876506352,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2806.890625,2448.5,40,TRUE,281560876350396,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2807.140625,2091.140625,37.5,TRUE,281530812105182,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2814.796875,1530.875,40,TRUE,281530812073218,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2816.28125,2693.734375,40,TRUE,281560876506470,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2817.125,2108.609375,40,TRUE,281530811946886,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2817.265625,1494.515625,30.75,TRUE,281530811526123,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2818.0625,1819.53125,32.75,TRUE,281530811775176,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2818.65625,1818.875,37.5,TRUE,281530812105488,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2819.078125,1469.46875,40,TRUE,281530811946944,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2819.734375,1651.390625,37.5,TRUE,281530812105522,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2820.1875,1818.3125,40,TRUE,281530811657759,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2825.3125,2279.78125,38,TRUE,281560876426874,midmkkfh-1,4,1
1461EP,Smad3,Smad3,2827.515625,2128.34375,37.5,TRUE,281530812105733,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2827.859375,2676.859375,40,TRUE,281560876202856,laknippp-1,4,1
1461EP,Smad3,Smad3,2830.125,1188.09375,37.5,TRUE,281505042177817,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2833,1521.203125,40,TRUE,281530812105883,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2835.03125,1849.359375,38.75,TRUE,281530811947350,mnambklc-1,4,1
1461EP,Smad3,Smad3,2837.625,1956.234375,39,TRUE,281530811511691,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2845.640625,832.796875,37.5,TRUE,281505042178085,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2849.390625,1476.4375,31.75,TRUE,281530811511756,mamhaoeb-1,4,1
1461EP,Smad3,Smad3,2859.796875,1283.484375,40,TRUE,281505041696656,jiakghcd-1,4,1
1461EP,Smad3,Smad3,2860.703125,1968.359375,40,TRUE,281530811527959,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2870.828125,1647.390625,40,TRUE,281530811948279,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2870.921875,2337.796875,40,TRUE,281560876203967,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2876.125,1875.484375,31.25,TRUE,281530811775811,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2879.703125,747.203125,40,TRUE,281479271755528,jjececaf-1,4,1
1461EP,Smad3,Smad3,2879.921875,2358.765625,32.5,TRUE,281560876188929,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2883.453125,1104.9375,36.25,TRUE,281505041697293,jiioeill-1,4,1
1461EP,Smad3,Smad3,2887.859375,1409.671875,36,TRUE,281505041680568,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2894.875,1750.4375,36,TRUE,281530811512014,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2895.5625,921,40,TRUE,281505041680612,jmoglgoa-1,4,1
1461EP,Smad3,Smad3,2906.65625,2518.953125,40,TRUE,281560876204987,kpkbhhbn-1,4,1
1461EP,Smad3,Smad3,2908.46875,1988.78125,40,TRUE,281530811530242,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2916.421875,1498.734375,40,TRUE,281530812108229,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2921.625,2657.28125,37.5,TRUE,281560876507872,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2921.65625,1193.875,40,TRUE,281505042179608,mfjjadga-1,4,1
1461EP,Smad3,Smad3,2921.703125,738.78125,40,TRUE,281479271755569,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2924.25,2303.203125,40,TRUE,281560876276094,oiakhhec-1,4,1
1461EP,Smad3,Smad3,2925.34375,2285.125,40,TRUE,281560876205528,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2928.484375,1505.5625,40,TRUE,281530812108532,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2935.015625,2413.8125,37.5,TRUE,281560876508085,kpokeing-1,4,1
1461EP,Smad3,Smad3,2938.09375,891.046875,40,TRUE,281505042179830,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2943.53125,2237.234375,40,TRUE,281560876206029,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2943.984375,2326.796875,40,TRUE,281560876206022,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2949.28125,1756.578125,40,TRUE,281530812109100,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2950.71875,797.859375,40,TRUE,281505042180055,jjfddeen-1,4,1
1461EP,Smad3,Smad3,2955.59375,1842.625,40,TRUE,281530811950392,mpgpfgca-1,4,1
1461EP,Smad3,Smad3,2955.984375,1517.921875,32,TRUE,281530812161425,mekdlnhe-1,4,1
1461EP,Smad3,Smad3,2956.046875,2303.171875,40,TRUE,281560876508435,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2956.453125,1907.359375,34,TRUE,281530811532280,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2956.71875,2340.234375,40,TRUE,281560876206370,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2958.125,2330.71875,40,TRUE,281560876550498,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2959.4375,910.609375,40,TRUE,281505042180193,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2969.6875,1135.90625,40,TRUE,281505042180384,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2970.734375,1180.46875,40,TRUE,281505042180413,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2971.765625,1688.875,37.5,TRUE,281530812109692,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2983.28125,2629.546875,31.25,TRUE,281560876508885,ldjocblb-1,4,1
1461EP,Smad3,Smad3,2989.515625,1072.8125,34.5,TRUE,281505041681010,UNASSIGNED,4,1
1461EP,Smad3,Smad3,2989.625,1760.3125,36,TRUE,281530812161483,mmondjbp-1,4,1
1461EP,Smad3,Smad3,2997.390625,1747.90625,31.5,TRUE,281530812110340,mpknfohm-1,4,1
1461EP,Smad3,Smad3,2998.5,1649.796875,40,TRUE,281530812110378,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3001.140625,2234.5625,31,TRUE,281560876189084,oijjahcn-1,4,1
1461EP,Smad3,Smad3,3006.21875,2564.390625,40,TRUE,281560876207624,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3012.625,1437.375,40,TRUE,281505041681103,mephbbpg-1,4,1
1461EP,Smad3,Smad3,3014.25,2315.9375,40,TRUE,281560876207856,mkgemckh-1,4,1
1461EP,Smad3,Smad3,3017.9375,2271.625,39.25,TRUE,281565171117783,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3024.8125,1215.65625,40,TRUE,281505041700075,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3035.8125,1928.796875,40,TRUE,281530811777359,mngckmoh-1,4,1
1461EP,Smad3,Smad3,3040.90625,826.1875,40,TRUE,281509336766139,jodaachi-1,4,1
1461EP,Smad3,Smad3,3049.71875,1914.765625,32,TRUE,281535106834954,mpahdnca-1,4,1
1461EP,Smad3,Smad3,3061.390625,1736.265625,40,TRUE,281535106781441,mlnldpdp-1,4,1
1461EP,Smad3,Smad3,3064.9375,2605.671875,40,TRUE,281565171114898,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3067.03125,2548.609375,40,TRUE,281565171291995,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3067.78125,2246.578125,40,TRUE,281565171215869,mkcjdloa-1,4,1
1461EP,Smad3,Smad3,3085.640625,1036.5625,40,TRUE,281509336547644,kfennbbf-1,4,1
1461EP,Smad3,Smad3,3087.21875,2523.296875,36.25,TRUE,281565171114942,lccfbgbj-1,4,1
1461EP,Smad3,Smad3,3089.40625,2072.84375,37.5,TRUE,281535106782139,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3096.15625,2545.609375,36.75,TRUE,281565171214935,lcdjlgii-1,4,1
1461EP,Smad3,Smad3,3097.359375,913.640625,40,TRUE,281509336648399,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3105.578125,2096.90625,40,TRUE,281535106679530,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3107.390625,2457.59375,40,TRUE,281565171118737,lejhdmmn-1,4,1
1461EP,Smad3,Smad3,3108.953125,2196.59375,40,TRUE,281565171264403,mkimniep-1,4,1
1461EP,Smad3,Smad3,3110.140625,2459.296875,36.25,TRUE,281565171118777,lejhdmmn-1,4,1
1461EP,Smad3,Smad3,3112.09375,2100.1875,37.5,TRUE,281535106782750,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3118.359375,1984.171875,38,TRUE,281535106835126,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3123.890625,2182.671875,40,TRUE,281535106783055,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3125.5,1767.25,40,TRUE,281535106428730,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3129.953125,2595.34375,40,TRUE,281565171119015,adaiffhc-1,4,1
1461EP,Smad3,Smad3,3132.6875,1569.765625,40,TRUE,281535106422457,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3133.875,1847,37.5,TRUE,281535106783360,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3135.109375,1077.984375,40,TRUE,281509336552263,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3140.453125,1119.890625,40,TRUE,281509336648457,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3140.796875,1119.203125,40,TRUE,281509336552361,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3144.171875,2495.796875,40,TRUE,281565171264543,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3148.671875,1994.515625,40,TRUE,281535106783768,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3162.375,807.625,31.5,TRUE,281509336547751,jpleenbf-1,4,1
1461EP,Smad3,Smad3,3163.234375,1612.09375,37.25,TRUE,281535106422529,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3163.640625,1797.09375,40,TRUE,281535106784243,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3163.984375,777.859375,36.5,TRUE,281509336552829,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3164.5,2148.453125,36.25,TRUE,281535106429968,mkmmhpmg-1,4,1
1461EP,Smad3,Smad3,3172.109375,1321.703125,40,TRUE,281509336767178,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3174.3125,2155.875,40,TRUE,281535106784534,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3174.46875,1804.09375,40,TRUE,281535106430342,ilcpochm-1,4,1
1461EP,Smad3,Smad3,3176.296875,2470.078125,34.75,TRUE,281565171115151,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3177.34375,2456.84375,36.25,TRUE,281565171119471,lhibfcbp-1,4,1
1461EP,Smad3,Smad3,3178.59375,2133.1875,40,TRUE,281535106576109,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3180.8125,1995.5625,37.5,TRUE,281535106784738,oiplhbdd-1,4,1
1461EP,Smad3,Smad3,3187.875,1781.546875,32.25,TRUE,281535106576129,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3188.703125,1942.65625,32.75,TRUE,281535106576131,mocelnem-1,4,1
1461EP,Smad3,Smad3,3190.328125,957.5625,40,TRUE,281509336767351,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3190.9375,957.078125,40,TRUE,281509336767362,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3193.359375,1942.09375,40,TRUE,281535106430975,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3220.703125,1938.921875,34,TRUE,281535106422694,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3221.34375,1896.53125,40,TRUE,281535106785854,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3227.84375,1185.796875,40,TRUE,281509336767701,kehmgola-1,4,1
1461EP,Smad3,Smad3,3239.640625,1957.375,36.25,TRUE,281535106422731,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3244.140625,1961.34375,40,TRUE,281535106786359,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3244.484375,1239.0625,40,TRUE,281509336648636,iofbjaoh-1,4,1
1461EP,Smad3,Smad3,3260.328125,2019.453125,37.5,TRUE,281535106786726,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3261.8125,1130.796875,40,TRUE,281509336547900,kddjdfol-1,4,1
1461EP,Smad3,Smad3,3262.953125,1926.9375,31.5,TRUE,281535106835469,mokipkib-1,4,1
1461EP,Smad3,Smad3,3266,1782.046875,40,TRUE,281535106786857,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3268.421875,1039.21875,40,TRUE,281509336714747,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3276.03125,977.25,37.5,TRUE,281509336768188,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3276.390625,1749.34375,40,TRUE,281535106787118,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3279.671875,1992.359375,40,TRUE,281535106787199,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3281.8125,1521.609375,37.25,TRUE,281535106433767,iodchpap-1,4,1
1461EP,Smad3,Smad3,3285.546875,880.90625,40,TRUE,281509336555403,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3295.46875,1330.375,40,TRUE,281509336648731,jaholili-1,4,1
1461EP,Smad3,Smad3,3306.640625,1768.1875,40,TRUE,281535106787710,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3307.703125,2525.046875,40,TRUE,281565171292391,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3310.921875,2311.0625,40,TRUE,281565171120000,milcfeoa-1,4,1
1461EP,Smad3,Smad3,3312.671875,1285.03125,37.5,TRUE,281509336768593,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3313.15625,1120.296875,37.5,TRUE,281509336768601,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3322.0625,1763.5625,34.25,TRUE,281535106422856,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3329.609375,2416.8125,40,TRUE,281565171302749,mjecgnid-1,4,1
1461EP,Smad3,Smad3,3333.390625,1309.65625,40,TRUE,281509336768811,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3333.9375,1310.078125,34,TRUE,281509336556621,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3335.171875,1943.09375,37.5,TRUE,281535106788202,mjkkbbbl-1,4,1
1461EP,Smad3,Smad3,3338.140625,1762.65625,40,TRUE,281535106788248,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3341.9375,1472.828125,40,TRUE,281535106435129,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3342.4375,1743.265625,40,TRUE,281535106835574,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3342.859375,1742.9375,32.75,TRUE,281535106576472,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3348.859375,1039.984375,34,TRUE,281509336768968,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3352.0625,1483.140625,40,TRUE,281535106435346,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3353.609375,1421.640625,40,TRUE,281509336648844,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3354.6875,2341.796875,40,TRUE,281565171302778,acfkadil-1,4,1
1461EP,Smad3,Smad3,3355.15625,1388.453125,40,TRUE,281509336557155,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3355.15625,1714.484375,40,TRUE,281535106788468,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3355.453125,1768.953125,40,TRUE,281535106682711,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3358.59375,2476.203125,40,TRUE,281565171264967,mjclmjgl-1,4,1
1461EP,Smad3,Smad3,3371.15625,1488.40625,40,TRUE,281535106435709,iomdhecd-1,4,1
1461EP,Smad3,Smad3,3371.25,1800.5,40,TRUE,281535106788741,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3373.515625,1588.375,40,TRUE,281535106682836,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3378.734375,2352.03125,37.75,TRUE,281565171115370,lgpalbhk-1,4,1
1461EP,Smad3,Smad3,3390,1521.75,30.75,TRUE,281535106422960,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3390.546875,1520.25,40,TRUE,281535106436086,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3393.1875,1693.328125,40,TRUE,281535106436134,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3393.921875,1134.65625,22.5,TRUE,281509336548065,lpcaaahd-1,4,1
1461EP,Smad3,Smad3,3397.40625,1522.921875,35,TRUE,281535106500906,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3399.265625,2614,31,TRUE,281565171329588,lgcdelfp-1,4,1
1461EP,Smad3,Smad3,3401.125,2577.03125,40,TRUE,281565171121151,loceekjf-1,4,1
1461EP,Smad3,Smad3,3406.265625,1695.109375,40,TRUE,281535106500973,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3412.65625,1219.640625,40,TRUE,281509336558697,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3416.359375,1560.59375,40,TRUE,281535106495562,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3424.328125,1134.421875,40,TRUE,281509336558991,kaebbimd-1,4,1
1461EP,Smad3,Smad3,3425.984375,1540.671875,37.5,TRUE,281535106789559,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3426.3125,1683.78125,37.5,TRUE,281535106789560,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3435.5625,2253.734375,32.75,TRUE,281565171215346,kgiodbji-1,4,1
1461EP,Smad3,Smad3,3443.65625,2617.453125,38.25,TRUE,281565171215355,UNASSIGNED,4,1
1461EP,Smad3,Smad3,3459.015625,2273.546875,40,TRUE,281565171121841,kginiifb-1,4,1
